account_age,month,income,customer_age,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,credit_risk_score,email_is_free,phone_home_valid,phone_mobile_valid,bank_months_count,device_fraud_count,payment_type_AB,payment_type_AC,payment_type_AD,payment_type_AE,employment_status_CB,employment_status_CC,employment_status_CD,employment_status_CE,employment_status_CF,employment_status_CG,housing_status_BB,housing_status_BC,housing_status_BD,housing_status_BE,housing_status_BF,fraud_bool
-0.4032654137640085,0.21678974458747488,0.46843327049013295,-0.5528711939068248,-0.47206559395258035,0.32011734424243254,0.17055262288255887,-0.9380433032842619,-0.9472305685740074,-1.175289928751986,1.1594342281729204,-1.2177560746026,0.6513041600357462,0.0,-0.7248369913250485,0.0,-0.49968748043699635,-0.4989060093791011,-0.5016400912509482,-0.5054629372332947,-0.41081681256119,-0.4128928217321763,-0.4091528123025465,-0.4118968856261974,-0.4082363831476346,-0.4021318654057662,-0.45273000071634345,-0.44485021140757336,-0.44267105518514116,-0.4432363736096619,2.258601618051865,0
1.549899740721994,-1.5297540184536114,-1.0467824542465578,-0.08984507386035104,-0.8535315549835365,-0.5130162449354018,-1.085010784049374,1.188051638784136,-0.6002024618992781,0.4512481300190504,-1.5896763369074605,0.8211825182858054,0.6513041600357462,0.0,0.043405712782051305,0.0,-0.49968748043699635,2.004385558002239,-0.5016400912509482,-0.5054629372332947,2.434174964178353,-0.4128928217321763,-0.4091528123025465,-0.4118968856261974,-0.4082363831476346,-0.4021318654057662,-0.45273000071634345,-0.44485021140757336,-0.44267105518514116,-0.4432363736096619,2.258601618051865,0
-0.8628336854077738,1.5266975668682896,-0.7437393092992195,-0.5014238472349944,-0.5894397358082591,0.40246721806696356,-0.8529623281858871,-0.43338058767137166,-0.07966030188718402,1.6130610291412193,-0.1583733592165283,0.8211825182858054,0.6513041600357462,0.0,-0.052624625231336174,0.0,-0.49968748043699635,-0.4989060093791011,1.993461083834594,-0.5054629372332947,-0.41081681256119,-0.4128928217321763,2.4440746096120036,-0.4118968856261974,-0.4082363831476346,-0.4021318654057662,-0.45273000071634345,-0.44485021140757336,2.259013749118436,-0.4432363736096619,-0.4427518301623019,0
0.2860869937016395,-1.0931180776933398,1.4641464610313868,-1.530370780671603,1.7873866367692366,-1.0585816499471559,2.4905108570702574,1.2408901007715312,-0.25317435522454873,-0.7105647691031184,0.49737778474759925,-1.2177560746026,0.6513041600357462,0.0,1.1957697689427012,0.0,-0.49968748043699635,-0.4989060093791011,1.993461083834594,-0.5054629372332947,-0.41081681256119,-0.4128928217321763,-0.4091528123025465,2.4277920880118407,-0.4082363831476346,-0.4021318654057662,-0.45273000071634345,2.2479476784687784,-0.44267105518514116,-0.4432363736096619,-0.4427518301623019,0
1.549899740721994,0.6534256853477465,-1.7394524998404737,-0.1927397672040119,0.2908663281093319,-0.6343109891334411,2.4905108570702574,-0.579864744281525,0.7879099647996395,-0.24583960945425087,0.919832848647566,-1.2177560746026,0.6513041600357462,0.0,0.33149672682221376,0.0,-0.49968748043699635,-0.4989060093791011,-0.5016400912509482,1.978384420178473,2.434174964178353,-0.4128928217321763,-0.4091528123025465,-0.4118968856261974,-0.4082363831476346,-0.4021318654057662,-0.45273000071634345,-0.44485021140757336,-0.44267105518514116,-0.4432363736096619,-0.4427518301623019,0
-0.2883733458530672,-0.6564821369330682,-1.479701232742755,1.7108120596537137,-2.085960044468164,2.4617289260269453,-0.3585708448408488,0.6019845511887407,1.655480231486463,0.4512481300190504,-0.9213145940209458,0.8211825182858054,0.6513041600357462,0.0,-0.052624625231336174,0.0,-0.49968748043699635,-0.4989060093791011,1.993461083834594,-0.5054629372332947,-0.41081681256119,2.4219360264118417,-0.4091528123025465,-0.4118968856261974,-0.4082363831476346,-0.4021318654057662,-0.45273000071634345,-0.44485021140757336,-0.44267105518514116,2.2561325277890094,-0.4427518301623019,1
0.2860869937016395,-1.5297540184536114,0.165390125542795,0.5789704328734445,-1.2056539805505728,0.941717781196692,2.4905108570702574,0.8152631247465338,0.7879099647996395,-0.7105647691031184,-1.1798318719298808,-1.2177560746026,-1.5353809500389435,0.0,-1.4930796954321484,0.0,-0.49968748043699635,2.004385558002239,-0.5016400912509482,-0.5054629372332947,-0.41081681256119,-0.4128928217321763,-0.4091528123025465,2.4277920880118407,-0.4082363831476346,-0.4021318654057662,-0.45273000071634345,-0.44485021140757336,-0.44267105518514116,-0.4432363736096619,2.258601618051865,0
-0.8628336854077738,-0.21984619617279666,0.165390125542795,1.24778593960724,0.7016758246042076,2.2670918899959798,-0.4807336144051176,-0.1847080722513108,1.4819661781490983,-0.24583960945425087,-1.381601454688074,-1.2177560746026,0.6513041600357462,0.0,1.387830444969476,0.0,-0.49968748043699635,-0.4989060093791011,-0.5016400912509482,-0.5054629372332947,-0.41081681256119,2.4219360264118417,-0.4091528123025465,-0.4118968856261974,-0.4082363831476346,-0.4021318654057662,-0.45273000071634345,-0.44485021140757336,-0.44267105518514116,-0.4432363736096619,-0.4427518301623019,0
-1.552186092873422,-1.0931180776933398,-1.003490576396938,-1.5818181273434333,0.8190499664598865,-0.10457484129958022,2.4905108570702574,1.4283017853675604,-0.07966030188718402,0.4512481300190504,1.3612038109311133,0.8211825182858054,-1.5353809500389435,0.0,0.4275270648356012,0.0,2.001250860088511,-0.4989060093791011,-0.5016400912509482,-0.5054629372332947,-0.41081681256119,-0.4128928217321763,-0.4091528123025465,2.4277920880118407,-0.4082363831476346,-0.4021318654057662,-0.45273000071634345,-0.44485021140757336,-0.44267105518514116,2.2561325277890094,-0.4427518301623019,0
-0.2883733458530672,-0.21984619617279666,-0.6138636757503605,1.0934438995917488,-0.0025690265298651343,2.4617289260269453,-0.2426069406279786,2.4712461666727723,1.4819661781490983,0.9159732896679179,1.0585494367938237,0.8211825182858054,0.6513041600357462,0.0,1.1957697689427012,0.0,-0.49968748043699635,-0.4989060093791011,1.993461083834594,-0.5054629372332947,-0.41081681256119,-0.4128928217321763,-0.4091528123025465,-0.4118968856261974,-0.4082363831476346,2.486746478026462,-0.45273000071634345,-0.44485021140757336,2.259013749118436,-0.4432363736096619,-0.4427518301623019,1
