account_age,month,income,customer_age,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,credit_risk_score,email_is_free,phone_home_valid,phone_mobile_valid,bank_months_count,device_fraud_count,payment_type_AB,payment_type_AC,payment_type_AD,payment_type_AE,employment_status_CB,employment_status_CC,employment_status_CD,employment_status_CE,employment_status_CF,employment_status_CG,housing_status_BB,housing_status_BC,housing_status_BD,housing_status_BE,housing_status_BF,fraud_bool,hour_of_day,day_of_week,is_weekend,is_business_hours,is_late_night,velocity_1h,avg_daily_transactions,recent_transaction_spike,balance_diff_orig,balance_error_orig,remaining_balance_pct_orig,balance_wipeout_orig,balance_diff_dest,balance_error_dest,beneficiary_transaction_count,is_new_beneficiary,beneficiary_avg_amount,beneficiary_fraud_history_flag,device_usage_count,device_risk_score,device_change_flag,is_new_device,high_risk_region_flag,location_change_flag,distance_from_home,avg_spending,spending_deviation,monthly_avg_spending,daily_avg_spending,spending_pattern_score,amount_risk_score,time_risk_score,recipient_risk_score,composite_behavior_risk_score,interaction_amount_x_velocity,interaction_amount_x_device_risk,interaction_velocity_x_recipient_risk,interaction_time_x_amount
-0.4032654137640085,0.2167897445874748,0.4684332704901329,-0.5528711939068248,-0.4720655939525803,0.3201173442424325,1.1204107048485137,-0.938043303284262,-0.9472305685740074,-1.175289928751986,1.1594342281729204,-1.2177560746026,0.6513041600357462,0.0,-0.7248369913250485,0.0,-0.4996874804369963,-0.4989060093791011,-0.5016400912509482,-0.5054629372332947,-0.41081681256119,-0.4128928217321763,-0.4091528123025465,-0.4118968856261974,-0.4082363831476346,-0.4021318654057662,-0.4527300007163434,-0.4448502114075733,-0.4426710551851411,-0.4432363736096619,2.258601618051865,0,12,0,0,1,0,0.05335289070707208,2.1458390619955026e-16,0,0.0,0.0,1.0,0,0.0,0.0,1,0,0.0,0,1.0,0.0,0,1,0,0,12.0,100.0,0.0,3000.0,100.0,0.0,0.5,0.0,0.0,0.15,0.3201173442424325,0.0,0.0,0.0
1.549899740721994,-1.5297540184536114,-1.0467824542465578,-0.089845073860351,-0.8535315549835365,-0.5130162449354018,-1.7955568572739062,1.188051638784136,-0.6002024618992781,0.4512481300190504,-1.5896763369074605,0.8211825182858054,0.6513041600357462,0.0,0.0434057127820513,0.0,-0.4996874804369963,2.004385558002239,-0.5016400912509482,-0.5054629372332947,2.434174964178353,-0.4128928217321763,-0.4091528123025465,-0.4118968856261974,-0.4082363831476346,-0.4021318654057662,-0.4527300007163434,-0.4448502114075733,-0.4426710551851411,-0.4432363736096619,2.258601618051865,0,12,0,0,1,0,-0.08550270748923362,2.1458390619955026e-16,1,0.0,0.0,1.0,0,0.0,0.0,1,0,0.0,0,1.0,0.0,0,1,0,0,12.0,100.0,0.0,3000.0,100.0,0.0,0.5,0.0,0.0,0.15,-0.5130162449354018,0.0,-0.0,0.0
-0.8628336854077738,1.5266975668682896,-0.7437393092992195,-0.5014238472349944,-0.5894397358082591,0.4024672180669635,1.4086352632343724,-0.4333805876713716,-0.079660301887184,1.6130610291412193,-0.1583733592165283,0.8211825182858054,0.6513041600357462,0.0,-0.0526246252313361,0.0,-0.4996874804369963,-0.4989060093791011,1.993461083834594,-0.5054629372332947,-0.41081681256119,-0.4128928217321763,2.444074609612004,-0.4118968856261974,-0.4082363831476346,-0.4021318654057662,-0.4527300007163434,-0.4448502114075733,2.259013749118436,-0.4432363736096619,-0.4427518301623019,0,12,0,0,1,0,0.06707786967782725,2.1458390619955026e-16,0,0.0,0.0,1.0,0,0.0,0.0,1,0,0.0,0,1.0,0.0,0,1,0,0,12.0,100.0,0.0,3000.0,100.0,0.0,0.5,0.0,0.0,0.15,0.4024672180669635,0.0,0.0,0.0
0.2860869937016395,-1.0931180776933398,1.4641464610313868,-1.530370780671603,1.7873866367692366,-1.058581649947156,-3.7050357748150464,1.2408901007715312,-0.2531743552245487,-0.7105647691031184,0.4973777847475992,-1.2177560746026,0.6513041600357462,0.0,1.1957697689427012,0.0,-0.4996874804369963,-0.4989060093791011,1.993461083834594,-0.5054629372332947,-0.41081681256119,-0.4128928217321763,-0.4091528123025465,2.4277920880118407,-0.4082363831476346,-0.4021318654057662,-0.4527300007163434,2.2479476784687784,-0.4426710551851411,-0.4432363736096619,-0.4427518301623019,0,12,0,0,1,0,-0.17643027499119268,2.1458390619955026e-16,1,0.0,0.0,1.0,0,0.0,0.0,1,0,0.0,0,1.0,0.0,0,1,0,0,12.0,100.0,0.0,3000.0,100.0,0.0,0.5,0.0,0.0,0.15,-1.058581649947156,0.0,-0.0,0.0
1.549899740721994,0.6534256853477465,-1.7394524998404737,-0.1927397672040119,0.2908663281093319,-0.6343109891334411,-2.220088461967044,-0.579864744281525,0.7879099647996395,-0.2458396094542508,0.919832848647566,-1.2177560746026,0.6513041600357462,0.0,0.3314967268222137,0.0,-0.4996874804369963,-0.4989060093791011,-0.5016400912509482,1.978384420178473,2.434174964178353,-0.4128928217321763,-0.4091528123025465,-0.4118968856261974,-0.4082363831476346,-0.4021318654057662,-0.4527300007163434,-0.4448502114075733,-0.4426710551851411,-0.4432363736096619,-0.4427518301623019,0,12,0,0,1,0,-0.10571849818890684,2.1458390619955026e-16,1,0.0,0.0,1.0,0,0.0,0.0,1,0,0.0,0,1.0,0.0,0,1,0,0,12.0,100.0,0.0,3000.0,100.0,0.0,0.5,0.0,0.0,0.15,-0.6343109891334411,0.0,-0.0,0.0
-0.2883733458530672,-0.6564821369330682,-1.479701232742755,1.7108120596537135,-2.085960044468164,2.4617289260269453,8.616051241094308,0.6019845511887407,1.655480231486463,0.4512481300190504,-0.9213145940209458,0.8211825182858054,0.6513041600357462,0.0,-0.0526246252313361,0.0,-0.4996874804369963,-0.4989060093791011,1.993461083834594,-0.5054629372332947,-0.41081681256119,2.4219360264118417,-0.4091528123025465,-0.4118968856261974,-0.4082363831476346,-0.4021318654057662,-0.4527300007163434,-0.4448502114075733,-0.4426710551851411,2.2561325277890094,-0.4427518301623019,1,12,0,0,1,0,0.41028815433782423,2.1458390619955026e-16,0,0.0,0.0,1.0,0,0.0,0.0,1,0,0.0,0,1.0,0.0,0,1,0,0,12.0,100.0,0.0,3000.0,100.0,0.0,0.5,0.0,0.0,0.15,2.4617289260269453,0.0,0.0,0.0
0.2860869937016395,-1.5297540184536114,0.165390125542795,0.5789704328734445,-1.2056539805505728,0.941717781196692,3.296012234188422,0.8152631247465338,0.7879099647996395,-0.7105647691031184,-1.1798318719298808,-1.2177560746026,-1.5353809500389437,0.0,-1.4930796954321484,0.0,-0.4996874804369963,2.004385558002239,-0.5016400912509482,-0.5054629372332947,-0.41081681256119,-0.4128928217321763,-0.4091528123025465,2.4277920880118407,-0.4082363831476346,-0.4021318654057662,-0.4527300007163434,-0.4448502114075733,-0.4426710551851411,-0.4432363736096619,2.258601618051865,0,12,0,0,1,0,0.156952963532782,2.1458390619955026e-16,0,0.0,0.0,1.0,0,0.0,0.0,1,0,0.0,0,1.0,0.0,0,1,0,0,12.0,100.0,0.0,3000.0,100.0,0.0,0.5,0.0,0.0,0.15,0.941717781196692,0.0,0.0,0.0
-0.8628336854077738,-0.2198461961727966,0.165390125542795,1.24778593960724,0.7016758246042076,2.26709188999598,7.934821614985931,-0.1847080722513108,1.4819661781490985,-0.2458396094542508,-1.381601454688074,-1.2177560746026,0.6513041600357462,0.0,1.387830444969476,0.0,-0.4996874804369963,-0.4989060093791011,-0.5016400912509482,-0.5054629372332947,-0.41081681256119,2.4219360264118417,-0.4091528123025465,-0.4118968856261974,-0.4082363831476346,-0.4021318654057662,-0.4527300007163434,-0.4448502114075733,-0.4426710551851411,-0.4432363736096619,-0.4427518301623019,0,12,0,0,1,0,0.37784864833266335,2.1458390619955026e-16,0,0.0,0.0,1.0,0,0.0,0.0,1,0,0.0,0,1.0,0.0,0,1,0,0,12.0,100.0,0.0,3000.0,100.0,0.0,0.5,0.0,0.0,0.15,2.26709188999598,0.0,0.0,0.0
-1.552186092873422,-1.0931180776933398,-1.003490576396938,-1.5818181273434333,0.8190499664598865,-0.1045748412995802,-0.3660119445485307,1.4283017853675604,-0.079660301887184,0.4512481300190504,1.361203810931113,0.8211825182858054,-1.5353809500389437,0.0,0.4275270648356012,0.0,2.001250860088511,-0.4989060093791011,-0.5016400912509482,-0.5054629372332947,-0.41081681256119,-0.4128928217321763,-0.4091528123025465,2.4277920880118407,-0.4082363831476346,-0.4021318654057662,-0.4527300007163434,-0.4448502114075733,-0.4426710551851411,2.2561325277890094,-0.4427518301623019,0,12,0,0,1,0,-0.017429140216596698,2.1458390619955026e-16,1,0.0,0.0,1.0,0,0.0,0.0,1,0,0.0,0,1.0,0.0,0,1,0,0,12.0,100.0,0.0,3000.0,100.0,0.0,0.5,0.0,0.0,0.15,-0.1045748412995802,0.0,-0.0,0.0
-0.2883733458530672,-0.2198461961727966,-0.6138636757503605,1.0934438995917488,-0.0025690265298651,2.4617289260269453,8.616051241094308,2.4712461666727723,1.4819661781490985,0.915973289667918,1.0585494367938235,0.8211825182858054,0.6513041600357462,0.0,1.1957697689427012,0.0,-0.4996874804369963,-0.4989060093791011,1.993461083834594,-0.5054629372332947,-0.41081681256119,-0.4128928217321763,-0.4091528123025465,-0.4118968856261974,-0.4082363831476346,2.486746478026462,-0.4527300007163434,-0.4448502114075733,2.259013749118436,-0.4432363736096619,-0.4427518301623019,1,12,0,0,1,0,0.41028815433782423,2.1458390619955026e-16,0,0.0,0.0,1.0,0,0.0,0.0,1,0,0.0,0,1.0,0.0,0,1,0,0,12.0,100.0,0.0,3000.0,100.0,0.0,0.5,0.0,0.0,0.15,2.4617289260269453,0.0,0.0,0.0
